Country,Year,Production_Mb,Consumption_Mb,Reserves_Gb,Price_Brent,R_to_P_Years,has_reserve,has_production,has_consumption,coverage_pct
Norway,1985,0.3004,0.0712,5.9,27.56,19640.8063,True,True,True,1.0
Norway,1986,0.3311,0.0752,6.5,14.43,19634.1998,True,True,True,1.0
Norway,1987,0.3847,0.0763,6.6,18.44,17155.7797,True,True,True,1.0
Norway,1988,0.4365,0.0715,8.2,14.92,18784.0748,True,True,True,1.0
Norway,1989,0.572,0.0723,8.4,18.23,14686.4701,True,True,True,1.0
Norway,1990,0.6263,0.0686,8.6,23.73,13730.5617,True,True,True,1.0
Norway,1991,0.7136,0.065,8.8,20.0,12332.2706,True,True,True,1.0
Norway,1992,0.8092,0.0646,9.7,19.32,11987.0737,True,True,True,1.0
Norway,1993,0.8676,0.0672,9.6,16.97,11064.9431,True,True,True,1.0
Norway,1994,0.9829,0.069,9.7,15.82,9868.3039,True,True,True,1.0
Norway,1995,1.0596,0.0715,10.8,17.02,10192.5736,True,True,True,1.0
Norway,1996,1.1797,0.0756,11.7,20.67,9917.9438,True,True,True,1.0
Norway,1997,1.1972,0.0759,12.0,19.09,10023.3879,True,True,True,1.0
Norway,1998,1.1454,0.0763,11.7,12.72,10215.0397,True,True,True,1.0
Norway,1999,1.1457,0.0766,10.9,17.97,9513.5437,True,True,True,1.0
Norway,2000,1.1848,0.0723,11.4,28.5,9621.9583,True,True,True,1.0
Norway,2001,1.2501,0.0774,11.6,24.44,9279.0721,True,True,True,1.0
Norway,2002,1.2202,0.077,10.4,25.02,8523.2278,True,True,True,1.0
Norway,2003,1.1943,0.0818,10.1,28.83,8456.9783,True,True,True,1.0
Norway,2004,1.1698,0.077,9.7,38.27,8291.8385,True,True,True,1.0
Norway,2005,1.0888,0.0785,9.7,54.52,8908.9314,True,True,True,1.0
Norway,2006,1.0184,0.081,8.5,65.14,8346.8356,True,True,True,1.0
Norway,2007,0.9399,0.084,8.2,72.39,8724.5644,True,True,True,1.0
Norway,2008,0.911,0.0781,7.5,97.26,8232.3498,True,True,True,1.0
Norway,2009,0.8669,0.0781,7.1,61.67,8190.3389,True,True,True,1.0
Norway,2010,0.788,0.0818,6.8,79.5,8629.0584,True,True,True,1.0
Norway,2011,0.7512,0.0796,6.9,111.26,9185.6704,True,True,True,1.0
Norway,2012,0.7044,0.0792,7.5,111.67,10646.6037,True,True,True,1.0
Norway,2013,0.6749,0.0807,7.0,108.66,10372.1375,True,True,True,1.0
Norway,2014,0.6913,0.0788,6.5,98.95,9402.4388,True,True,True,1.0
Norway,2015,0.7128,0.0807,8.0,52.39,11222.6361,True,True,True,1.0
Norway,2016,0.7315,0.0785,7.6,43.73,10390.1785,True,True,True,1.0
Norway,2017,0.7234,0.0792,7.9,54.19,10920.1996,True,True,True,1.0
Norway,2018,0.68,0.0825,8.6,71.31,12647.1518,True,True,True,1.0
Norway,2019,0.6388,0.0785,8.5,64.21,13307.2407,True,True,True,1.0
Norway,2020,0.7362,0.0734,7.9,41.84,10730.7068,True,True,True,1.0
Norway,2021,0.7435,0.0752,,70.91,,False,True,True,0.6667
Norway,2022,0.6961,0.0762,,101.32,,False,True,True,0.6667
Norway,2023,0.7388,0.0793,,82.64,,False,True,True,0.6667
Norway,2024,0.669,0.0811,,80.76,,False,True,True,0.6667
Oman,1980,0.104,0.0066,2.5,36.83,24032.6845,True,True,True,1.0
Oman,1981,0.1204,0.0066,2.9,35.93,24076.3802,True,True,True,1.0
Oman,1982,0.1234,0.0069,3.4,32.97,27559.3742,True,True,True,1.0
Oman,1983,0.1427,0.0077,3.5,29.55,24524.4018,True,True,True,1.0
Oman,1984,0.1529,0.0095,3.9,28.78,25501.0298,True,True,True,1.0
Oman,1985,0.1832,0.0106,4.1,27.56,22376.2484,True,True,True,1.0
Oman,1986,0.2059,0.0102,4.0,14.43,19430.681,True,True,True,1.0
Oman,1987,0.2146,0.0099,4.1,18.44,19103.5318,True,True,True,1.0
Oman,1988,0.2281,0.0102,4.1,14.92,17972.6027,True,True,True,1.0
Oman,1989,0.2376,0.011,4.3,18.23,18096.5006,True,True,True,1.0
Oman,1990,0.2537,0.0139,4.4,23.73,17345.0281,True,True,True,1.0
Oman,1991,0.2613,0.0219,4.4,20.0,16836.3052,True,True,True,1.0
Oman,1992,0.273,0.0204,4.7,19.32,17214.8561,True,True,True,1.0
Oman,1993,0.2865,0.0197,5.0,16.97,17450.4843,True,True,True,1.0
Oman,1994,0.2989,0.0172,5.1,15.82,17060.565,True,True,True,1.0
Oman,1995,0.3168,0.019,5.2,17.02,16413.1052,True,True,True,1.0
Oman,1996,0.3274,0.0182,5.3,20.67,16187.9018,True,True,True,1.0
Oman,1997,0.3318,0.0161,5.4,19.09,16275.6002,True,True,True,1.0
Oman,1998,0.3303,0.0161,5.4,12.72,16347.5365,True,True,True,1.0
Oman,1999,0.3303,0.0197,5.7,17.97,17255.733,True,True,True,1.0
Oman,2000,0.3486,0.0212,5.8,28.5,16639.1738,True,True,True,1.0
Oman,2001,0.3489,0.0241,5.9,24.44,16908.351,True,True,True,1.0
Oman,2002,0.3274,0.0277,5.7,25.02,17409.6303,True,True,True,1.0
Oman,2003,0.2993,0.0266,5.6,28.83,18710.3241,True,True,True,1.0
Oman,2004,0.2847,0.0259,5.6,38.27,19669.8279,True,True,True,1.0
Oman,2005,0.2825,0.0296,5.6,54.52,19822.3072,True,True,True,1.0
Oman,2006,0.2694,0.0314,5.6,65.14,20789.249,True,True,True,1.0
Oman,2007,0.2592,0.0325,5.6,72.39,21609.1067,True,True,True,1.0
Oman,2008,0.2763,0.0431,5.6,97.26,20267.4581,True,True,True,1.0
Oman,2009,0.2967,0.0416,5.5,61.67,18534.4319,True,True,True,1.0
Oman,2010,0.3157,0.0474,5.5,79.5,17420.2233,True,True,True,1.0
Oman,2011,0.323,0.0522,5.5,111.26,17026.5459,True,True,True,1.0
Oman,2012,0.3351,0.0566,5.5,111.67,16414.4806,True,True,True,1.0
Oman,2013,0.3438,0.0642,5.0,108.66,14542.0702,True,True,True,1.0
Oman,2014,0.3442,0.0664,5.2,98.95,15107.7151,True,True,True,1.0
Oman,2015,0.3581,0.0679,5.3,52.39,14801.7818,True,True,True,1.0
Oman,2016,0.3665,0.0694,5.4,43.73,14735.5782,True,True,True,1.0
Oman,2017,0.3544,0.0759,5.4,54.19,15236.3754,True,True,True,1.0
Oman,2018,0.357,0.0818,5.4,71.31,15127.3216,True,True,True,1.0
Oman,2019,0.3544,0.0792,5.4,64.21,15236.3754,True,True,True,1.0
Oman,2020,0.3471,0.0661,5.4,41.84,15556.8039,True,True,True,1.0
Oman,2021,0.3544,0.0726,,70.91,,False,True,True,0.6667
Oman,2022,0.3884,0.0828,,101.32,,False,True,True,0.6667
Oman,2023,0.3829,0.0828,,82.64,,False,True,True,0.6667
Oman,2024,0.3624,0.0794,,80.76,,False,True,True,0.6667
Pakistan,1980,,0.0376,,36.83,,False,False,True,0.3333
Pakistan,1981,,0.0398,,35.93,,False,False,True,0.3333
Pakistan,1982,,0.0438,,32.97,,False,False,True,0.3333
Pakistan,1983,,0.0482,,29.55,,False,False,True,0.3333
Pakistan,1984,,0.0518,,28.78,,False,False,True,0.3333
Pakistan,1985,,0.0555,,27.56,,False,False,True,0.3333
Pakistan,1986,,0.0599,,14.43,,False,False,True,0.3333
Pakistan,1987,,0.0657,,18.44,,False,False,True,0.3333
Pakistan,1988,,0.0704,,14.92,,False,False,True,0.3333
Pakistan,1989,,0.0756,,18.23,,False,False,True,0.3333
Pakistan,1990,,0.0788,,23.73,,False,False,True,0.3333
Pakistan,1991,,0.0829,,20.0,,False,False,True,0.3333
Pakistan,1992,,0.0902,,19.32,,False,False,True,0.3333
Pakistan,1993,,0.0982,,16.97,,False,False,True,0.3333
Pakistan,1994,,0.1051,,15.82,,False,False,True,0.3333
Pakistan,1995,,0.1139,,17.02,,False,False,True,0.3333
Pakistan,1996,,0.119,,20.67,,False,False,True,0.3333
Pakistan,1997,,0.123,,19.09,,False,False,True,0.3333
Pakistan,1998,,0.127,,12.72,,False,False,True,0.3333
Pakistan,1999,,0.1318,,17.97,,False,False,True,0.3333
Pakistan,2000,,0.1358,,28.5,,False,False,True,0.3333
Pakistan,2001,,0.1336,,24.44,,False,False,True,0.3333
Pakistan,2002,,0.1307,,25.02,,False,False,True,0.3333
Pakistan,2003,,0.1168,,28.83,,False,False,True,0.3333
Pakistan,2004,,0.1186,,38.27,,False,False,True,0.3333
Pakistan,2005,,0.1132,,54.52,,False,False,True,0.3333
Pakistan,2006,,0.1292,,65.14,,False,False,True,0.3333
Pakistan,2007,,0.1402,,72.39,,False,False,True,0.3333
Pakistan,2008,,0.142,,97.26,,False,False,True,0.3333
Pakistan,2009,,0.1515,,61.67,,False,False,True,0.3333
Pakistan,2010,,0.15,,79.5,,False,False,True,0.3333
Pakistan,2011,,0.1511,,111.26,,False,False,True,0.3333
Pakistan,2012,,0.1467,,111.67,,False,False,True,0.3333
Pakistan,2013,,0.1613,,108.66,,False,False,True,0.3333
Pakistan,2014,,0.1672,,98.95,,False,False,True,0.3333
Pakistan,2015,,0.1843,,52.39,,False,False,True,0.3333
Pakistan,2016,,0.2066,,43.73,,False,False,True,0.3333
Pakistan,2017,,0.215,,54.19,,False,False,True,0.3333
Pakistan,2018,,0.1836,,71.31,,False,False,True,0.3333
Pakistan,2019,,0.1672,,64.21,,False,False,True,0.3333
Pakistan,2020,,0.1639,,41.84,,False,False,True,0.3333
Pakistan,2021,,0.1891,,70.91,,False,False,True,0.3333
Pakistan,2022,,0.1847,,101.32,,False,False,True,0.3333
Pakistan,2023,,0.1496,,82.64,,False,False,True,0.3333
Pakistan,2024,,0.1547,,80.76,,False,False,True,0.3333
Peru,1980,0.0715,0.0478,0.6,36.83,8386.9164,True,True,True,1.0
Peru,1981,0.0708,0.0489,0.9,35.93,12710.0692,True,True,True,1.0
Peru,1982,0.0715,0.0485,0.8,32.97,11182.5552,True,True,True,1.0
Peru,1983,0.0624,0.0423,0.7,29.55,11215.2527,True,True,True,1.0
Peru,1984,0.0675,0.0434,0.7,28.78,10366.5309,True,True,True,1.0
Peru,1985,0.069,0.042,0.6,27.56,8697.5429,True,True,True,1.0
Peru,1986,0.0653,0.0453,0.5,14.43,7652.866,True,True,True,1.0
Peru,1987,0.0602,0.05,0.5,18.44,8302.2001,True,True,True,1.0
Peru,1988,0.0518,0.0489,0.9,14.92,17364.4607,True,True,True,1.0
Peru,1989,0.0478,0.0434,0.8,18.23,16731.1513,True,True,True,1.0
Peru,1990,0.0474,0.0434,0.8,23.73,16859.8525,True,True,True,1.0
Peru,1991,0.0423,0.0405,0.8,20.0,18894.6623,True,True,True,1.0
Peru,1992,0.0427,0.0423,0.8,19.32,18733.1694,True,True,True,1.0
Peru,1993,0.0464,0.0442,0.8,16.97,17258.1167,True,True,True,1.0
Peru,1994,0.0467,0.0478,0.8,15.82,17123.2877,True,True,True,1.0
Peru,1995,0.0449,0.054,0.8,17.02,17819.3563,True,True,True,1.0
Peru,1996,0.0442,0.0555,0.8,20.67,18113.8911,True,True,True,1.0
Peru,1997,0.0438,0.0555,0.8,19.09,18264.8402,True,True,True,1.0
Peru,1998,0.0423,0.0558,0.9,12.72,21256.495,True,True,True,1.0
Peru,1999,0.0391,0.0573,0.9,17.97,23044.4245,True,True,True,1.0
Peru,2000,0.0365,0.0558,0.9,28.5,24657.5342,True,True,True,1.0
Peru,2001,0.0358,0.0533,1.0,24.44,27956.388,True,True,True,1.0
Peru,2002,0.0343,0.0529,1.0,25.02,29146.0216,True,True,True,1.0
Peru,2003,0.0336,0.0504,0.9,28.83,26801.6677,True,True,True,1.0
Peru,2004,0.0339,0.0555,1.1,38.27,32405.3616,True,True,True,1.0
Peru,2005,0.0409,0.0555,1.1,54.52,26908.0235,True,True,True,1.0
Peru,2006,0.0431,0.0529,1.1,65.14,25539.8189,True,True,True,1.0
Peru,2007,0.0427,0.0555,1.1,72.39,25758.1079,True,True,True,1.0
Peru,2008,0.0445,0.062,1.1,97.26,24702.4478,True,True,True,1.0
Peru,2009,0.0566,0.0635,1.1,61.67,19443.217,True,True,True,1.0
Peru,2010,0.0602,0.0672,1.2,79.5,19925.2802,True,True,True,1.0
Peru,2011,0.058,0.0745,1.2,111.26,20677.1776,True,True,True,1.0
Peru,2012,0.0573,0.0745,1.4,111.67,24430.678,True,True,True,1.0
Peru,2013,0.0624,0.0785,1.6,108.66,25634.8634,True,True,True,1.0
Peru,2014,0.0639,0.0777,1.4,98.95,21917.8082,True,True,True,1.0
Peru,2015,0.0558,0.0829,1.2,52.39,21488.0473,True,True,True,1.0
Peru,2016,0.0515,0.088,1.2,43.73,23316.8173,True,True,True,1.0
Peru,2017,0.0496,0.0898,1.0,54.19,20145.0443,True,True,True,1.0
Peru,2018,0.0507,0.0927,0.9,71.31,17739.2333,True,True,True,1.0
Peru,2019,0.0526,0.0956,0.8,64.21,15220.7002,True,True,True,1.0
Peru,2020,0.0478,0.0734,0.7,41.84,14639.7574,True,True,True,1.0
Peru,2021,0.0467,0.0905,,70.91,,False,True,True,0.6667
Peru,2022,0.0467,0.0949,,101.32,,False,True,True,0.6667
Peru,2023,0.0449,0.0977,,82.64,,False,True,True,0.6667
Peru,2024,0.0456,0.1021,,80.76,,False,True,True,0.6667
Philippines,1980,,0.0799,,36.83,,False,False,True,0.3333
Philippines,1981,,0.0752,,35.93,,False,False,True,0.3333
Philippines,1982,,0.0748,,32.97,,False,False,True,0.3333
Philippines,1983,,0.0748,,29.55,,False,False,True,0.3333
Philippines,1984,,0.0613,,28.78,,False,False,True,0.3333
Philippines,1985,,0.0551,,27.56,,False,False,True,0.3333
Philippines,1986,,0.0577,,14.43,,False,False,True,0.3333
Philippines,1987,,0.0672,,18.44,,False,False,True,0.3333
Philippines,1988,,0.0723,,14.92,,False,False,True,0.3333
Philippines,1989,,0.0836,,18.23,,False,False,True,0.3333
Philippines,1990,,0.0858,,23.73,,False,False,True,0.3333
Philippines,1991,,0.084,,20.0,,False,False,True,0.3333
Philippines,1992,,0.0949,,19.32,,False,False,True,0.3333
Philippines,1993,,0.1055,,16.97,,False,False,True,0.3333
Philippines,1994,,0.1084,,15.82,,False,False,True,0.3333
Philippines,1995,,0.127,,17.02,,False,False,True,0.3333
Philippines,1996,,0.1321,,20.67,,False,False,True,0.3333
Philippines,1997,,0.1449,,19.09,,False,False,True,0.3333
Philippines,1998,,0.1413,,12.72,,False,False,True,0.3333
Philippines,1999,,0.1343,,17.97,,False,False,True,0.3333
Philippines,2000,,0.1259,,28.5,,False,False,True,0.3333
Philippines,2001,,0.1256,,24.44,,False,False,True,0.3333
Philippines,2002,,0.1201,,25.02,,False,False,True,0.3333
Philippines,2003,,0.1197,,28.83,,False,False,True,0.3333
Philippines,2004,,0.1215,,38.27,,False,False,True,0.3333
Philippines,2005,,0.1124,,54.52,,False,False,True,0.3333
Philippines,2006,,0.1033,,65.14,,False,False,True,0.3333
Philippines,2007,,0.1073,,72.39,,False,False,True,0.3333
Philippines,2008,,0.1022,,97.26,,False,False,True,0.3333
Philippines,2009,,0.108,,61.67,,False,False,True,0.3333
Philippines,2010,,0.1121,,79.5,,False,False,True,0.3333
Philippines,2011,,0.1066,,111.26,,False,False,True,0.3333
Philippines,2012,,0.1102,,111.67,,False,False,True,0.3333
Philippines,2013,,0.1161,,108.66,,False,False,True,0.3333
Philippines,2014,,0.1234,,98.95,,False,False,True,0.3333
Philippines,2015,,0.1409,,52.39,,False,False,True,0.3333
Philippines,2016,,0.1515,,43.73,,False,False,True,0.3333
Philippines,2017,,0.1628,,54.19,,False,False,True,0.3333
Philippines,2018,,0.1668,,71.31,,False,False,True,0.3333
Philippines,2019,,0.1697,,64.21,,False,False,True,0.3333
Philippines,2020,,0.1391,,41.84,,False,False,True,0.3333
Philippines,2021,,0.1504,,70.91,,False,False,True,0.3333
Philippines,2022,,0.1647,,101.32,,False,False,True,0.3333
Philippines,2023,,0.1689,,82.64,,False,False,True,0.3333
Philippines,2024,,0.1776,,80.76,,False,False,True,0.3333
Poland,1980,,0.1267,,36.83,,False,False,True,0.3333
Poland,1981,,0.1186,,35.93,,False,False,True,0.3333
Poland,1982,,0.1121,,32.97,,False,False,True,0.3333
Poland,1983,,0.1164,,29.55,,False,False,True,0.3333
Poland,1984,,0.119,,28.78,,False,False,True,0.3333
Poland,1985,,0.1212,,27.56,,False,False,True,0.3333
Poland,1986,,0.1256,,14.43,,False,False,True,0.3333
Poland,1987,,0.1274,,18.44,,False,False,True,0.3333
Poland,1988,,0.1303,,14.92,,False,False,True,0.3333
Poland,1989,,0.1299,,18.23,,False,False,True,0.3333
Poland,1990,,0.1186,,23.73,,False,False,True,0.3333
Poland,1991,,0.1124,,20.0,,False,False,True,0.3333
Poland,1992,,0.104,,19.32,,False,False,True,0.3333
Poland,1993,,0.1066,,16.97,,False,False,True,0.3333
Poland,1994,,0.1128,,15.82,,False,False,True,0.3333
Poland,1995,,0.1157,,17.02,,False,False,True,0.3333
Poland,1996,,0.135,,20.67,,False,False,True,0.3333
Poland,1997,,0.1416,,19.09,,False,False,True,0.3333
Poland,1998,,0.1606,,12.72,,False,False,True,0.3333
Poland,1999,,0.169,,17.97,,False,False,True,0.3333
Poland,2000,,0.1555,,28.5,,False,False,True,0.3333
Poland,2001,,0.1529,,24.44,,False,False,True,0.3333
Poland,2002,,0.157,,25.02,,False,False,True,0.3333
Poland,2003,,0.1606,,28.83,,False,False,True,0.3333
Poland,2004,,0.1712,,38.27,,False,False,True,0.3333
Poland,2005,,0.1759,,54.52,,False,False,True,0.3333
Poland,2006,,0.1883,,65.14,,False,False,True,0.3333
Poland,2007,,0.1938,,72.39,,False,False,True,0.3333
Poland,2008,,0.1978,,97.26,,False,False,True,0.3333
Poland,2009,,0.1967,,61.67,,False,False,True,0.3333
Poland,2010,,0.2059,,79.5,,False,False,True,0.3333
Poland,2011,,0.2029,,111.26,,False,False,True,0.3333
Poland,2012,,0.1942,,111.67,,False,False,True,0.3333
Poland,2013,,0.1825,,108.66,,False,False,True,0.3333
Poland,2014,,0.1829,,98.95,,False,False,True,0.3333
Poland,2015,,0.1927,,52.39,,False,False,True,0.3333
Poland,2016,,0.2102,,43.73,,False,False,True,0.3333
Poland,2017,,0.2372,,54.19,,False,False,True,0.3333
Poland,2018,,0.2435,,71.31,,False,False,True,0.3333
Poland,2019,,0.2493,,64.21,,False,False,True,0.3333
Poland,2020,,0.2351,,41.84,,False,False,True,0.3333
Poland,2021,,0.246,,70.91,,False,False,True,0.3333
Poland,2022,,0.2549,,101.32,,False,False,True,0.3333
Poland,2023,,0.2535,,82.64,,False,False,True,0.3333
Poland,2024,,0.2572,,80.76,,False,False,True,0.3333
Portugal,1980,,0.0613,,36.83,,False,False,True,0.3333
Portugal,1981,,0.0646,,35.93,,False,False,True,0.3333
Portugal,1982,,0.0683,,32.97,,False,False,True,0.3333
Portugal,1983,,0.0686,,29.55,,False,False,True,0.3333
Portugal,1984,,0.0686,,28.78,,False,False,True,0.3333
Portugal,1985,,0.0675,,27.56,,False,False,True,0.3333
Portugal,1986,,0.0723,,14.43,,False,False,True,0.3333
Portugal,1987,,0.0708,,18.44,,False,False,True,0.3333
Portugal,1988,,0.0752,,14.92,,False,False,True,0.3333
Portugal,1989,,0.0927,,18.23,,False,False,True,0.3333
Portugal,1990,,0.0891,,23.73,,False,False,True,0.3333
Portugal,1991,,0.0923,,20.0,,False,False,True,0.3333
Portugal,1992,,0.1022,,19.32,,False,False,True,0.3333
Portugal,1993,,0.0975,,16.97,,False,False,True,0.3333
Portugal,1994,,0.0993,,15.82,,False,False,True,0.3333
Portugal,1995,,0.1069,,17.02,,False,False,True,0.3333
Portugal,1996,,0.1022,,20.67,,False,False,True,0.3333
Portugal,1997,,0.1099,,19.09,,False,False,True,0.3333
Portugal,1998,,0.119,,12.72,,False,False,True,0.3333
Portugal,1999,,0.1226,,17.97,,False,False,True,0.3333
Portugal,2000,,0.1201,,28.5,,False,False,True,0.3333
Portugal,2001,,0.1197,,24.44,,False,False,True,0.3333
Portugal,2002,,0.1241,,25.02,,False,False,True,0.3333
Portugal,2003,,0.1175,,28.83,,False,False,True,0.3333
Portugal,2004,,0.1186,,38.27,,False,False,True,0.3333
Portugal,2005,,0.1219,,54.52,,False,False,True,0.3333
Portugal,2006,,0.1088,,65.14,,False,False,True,0.3333
Portugal,2007,,0.1102,,72.39,,False,False,True,0.3333
Portugal,2008,,0.1051,,97.26,,False,False,True,0.3333
Portugal,2009,,0.0975,,61.67,,False,False,True,0.3333
Portugal,2010,,0.096,,79.5,,False,False,True,0.3333
Portugal,2011,,0.0902,,111.26,,False,False,True,0.3333
Portugal,2012,,0.0814,,111.67,,False,False,True,0.3333
Portugal,2013,,0.0847,,108.66,,False,False,True,0.3333
Portugal,2014,,0.0847,,98.95,,False,False,True,0.3333
Portugal,2015,,0.0861,,52.39,,False,False,True,0.3333
Portugal,2016,,0.0872,,43.73,,False,False,True,0.3333
Portugal,2017,,0.0876,,54.19,,False,False,True,0.3333
Portugal,2018,,0.0843,,71.31,,False,False,True,0.3333
Portugal,2019,,0.0902,,64.21,,False,False,True,0.3333
Portugal,2020,,0.0741,,41.84,,False,False,True,0.3333
Portugal,2021,,0.0763,,70.91,,False,False,True,0.3333
Portugal,2022,,0.0829,,101.32,,False,False,True,0.3333
Portugal,2023,,0.0802,,82.64,,False,False,True,0.3333
Portugal,2024,,0.0778,,80.76,,False,False,True,0.3333
Qatar,1980,0.1737,0.0029,3.6,36.83,20720.617,True,True,True,1.0
Qatar,1981,0.1537,0.0055,3.5,35.93,22776.8197,True,True,True,1.0
Qatar,1982,0.1259,0.0058,3.4,32.97,27000.1985,True,True,True,1.0
Qatar,1983,0.1153,0.0066,3.3,29.55,28611.0629,True,True,True,1.0
Qatar,1984,0.1288,0.008,4.5,28.78,34925.6859,True,True,True,1.0
Qatar,1985,0.115,0.0084,4.5,27.56,39138.9432,True,True,True,1.0
Qatar,1986,0.1296,0.0106,4.5,14.43,34728.9215,True,True,True,1.0
Qatar,1987,0.115,0.0106,4.5,18.44,39138.9432,True,True,True,1.0
Qatar,1988,0.1314,0.011,4.5,14.92,34246.5753,True,True,True,1.0
Qatar,1989,0.1471,0.012,4.5,18.23,30592.4743,True,True,True,1.0
Qatar,1990,0.1584,0.0117,3.0,23.73,18938.1983,True,True,True,1.0
Qatar,1991,0.1533,0.0099,3.0,20.0,19569.4716,True,True,True,1.0
Qatar,1992,0.1807,0.0117,3.1,19.32,17157.8802,True,True,True,1.0
Qatar,1993,0.1679,0.0128,3.1,16.97,18463.3711,True,True,True,1.0
Qatar,1994,0.1646,0.0146,3.5,15.82,21261.7319,True,True,True,1.0
Qatar,1995,0.1683,0.0139,3.7,17.02,21989.1243,True,True,True,1.0
Qatar,1996,0.2073,0.015,3.7,20.67,17846.8069,True,True,True,1.0
Qatar,1997,0.2526,0.0193,12.5,19.09,49489.2707,True,True,True,1.0
Qatar,1998,0.2559,0.0204,13.5,12.72,52762.1988,True,True,True,1.0
Qatar,1999,0.2639,0.0193,13.1,17.97,49640.9557,True,True,True,1.0
Qatar,2000,0.3106,0.0182,16.9,28.5,54408.1902,True,True,True,1.0
Qatar,2001,0.3124,0.0215,16.8,24.44,53770.3239,True,True,True,1.0
Qatar,2002,0.2927,0.0234,27.6,25.02,94284.8359,True,True,True,1.0
Qatar,2003,0.3457,0.0292,27.0,28.83,78112.5689,True,True,True,1.0
Qatar,2004,0.3938,0.035,26.9,38.27,68302.7156,True,True,True,1.0
Qatar,2005,0.419,0.0394,27.9,54.52,66583.9339,True,True,True,1.0
Qatar,2006,0.4519,0.0493,27.4,65.14,60636.9088,True,True,True,1.0
Qatar,2007,0.461,0.0522,27.3,72.39,59219.7312,True,True,True,1.0
Qatar,2008,0.5227,0.0635,26.8,97.26,51274.2022,True,True,True,1.0
Qatar,2009,0.5165,0.0628,25.9,61.67,50147.6354,True,True,True,1.0
Qatar,2010,0.595,0.0686,24.7,79.5,41516.0938,True,True,True,1.0
Qatar,2011,0.6658,0.0898,23.9,111.26,35898.8224,True,True,True,1.0
Qatar,2012,0.7008,0.0956,25.2,111.67,35958.9041,True,True,True,1.0
Qatar,2013,0.7059,0.1113,25.1,108.66,35556.9407,True,True,True,1.0
Qatar,2014,0.6906,0.115,25.7,98.95,37215.0946,True,True,True,1.0
Qatar,2015,0.6731,0.1303,25.2,52.39,37440.9414,True,True,True,1.0
Qatar,2016,0.6738,0.1369,25.2,43.73,37400.377,True,True,True,1.0
Qatar,2017,0.6508,0.1245,25.2,54.19,38721.8709,True,True,True,1.0
Qatar,2018,0.6563,0.1281,25.2,71.31,38398.8297,True,True,True,1.0
Qatar,2019,0.634,0.1358,25.2,64.21,39747.3206,True,True,True,1.0
Qatar,2020,0.6216,0.1073,25.2,41.84,40540.8666,True,True,True,1.0
Qatar,2021,0.6165,0.1161,,70.91,,False,True,True,0.6667
Qatar,2022,0.6311,0.133,,101.32,,False,True,True,0.6667
Qatar,2023,0.6508,0.1416,,82.64,,False,True,True,0.6667
Qatar,2024,0.6592,0.145,,80.76,,False,True,True,0.6667
Republic of Congo,1980,0.0223,,0.7,36.83,31439.479,True,True,False,0.6667
Republic of Congo,1981,0.0292,,0.7,35.93,23972.6027,True,True,False,0.6667
Republic of Congo,1982,0.0321,,0.8,32.97,24906.6002,True,True,False,0.6667
Republic of Congo,1983,0.038,,0.7,29.55,18440.4636,True,True,False,0.6667
Republic of Congo,1984,0.0427,,0.8,28.78,18733.1694,True,True,False,0.6667
Republic of Congo,1985,0.042,,0.8,27.56,19058.9637,True,True,False,0.6667
